cve_id,status,profile_det_id,previous_scan_profile_id,container_fullname,container_id,slim_scan_date,package_det_id,profile_det_id,purl,virtual_path,namespace,severity,fix_state
CVE-2022-32089,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052494,37847,pkg:deb/debian/libmariadb-dev-compat@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32091,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052494,37847,pkg:deb/debian/libmariadb-dev-compat@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-38791,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052494,37847,pkg:deb/debian/libmariadb-dev-compat@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2021-46669,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27376,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27377,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27378,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27379,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27380,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27381,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27382,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27383,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27384,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27385,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27386,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27387,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27444,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27445,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27446,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27447,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27448,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27449,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27451,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27452,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27455,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27456,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27457,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-27458,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32081,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32082,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32083,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32084,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32085,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32086,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32087,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32088,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32089,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-32091,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-38791,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052495,37847,pkg:deb/debian/libmariadb3@1:10.5.15-0+deb11u1?arch=amd64&upstream=mariadb-10.5&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2017-14988,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-23215,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-26260,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-26945,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3598,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-3605,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-3933,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-3941,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-45942,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052515,37847,pkg:deb/debian/libopenexr-dev@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2017-14988,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-23215,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-26260,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-26945,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3598,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-3605,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-3933,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-3941,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2021-45942,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052516,37847,pkg:deb/debian/libopenexr25@2.5.4-2?arch=amd64&upstream=openexr&distro=debian-11,,debian:distro:debian:11,Medium,fixed
CVE-2022-46908,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052571,37847,pkg:deb/debian/libsqlite3-0@3.34.1-3?arch=amd64&upstream=sqlite3&distro=debian-11,,debian:distro:debian:11,Critical,not-fixed
CVE-2022-46908,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052572,37847,pkg:deb/debian/libsqlite3-dev@3.34.1-3?arch=amd64&upstream=sqlite3&distro=debian-11,,debian:distro:debian:11,Critical,not-fixed
CVE-2021-46848,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052581,37847,pkg:deb/debian/libtasn1-6@4.16.0-2?arch=amd64&distro=debian-11,,debian:distro:debian:11,Critical,wont-fix
CVE-2019-19378,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2004-0230,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2005-3660,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2007-3719,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2008-2544,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2008-4609,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-4563,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-5321,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-4915,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-4916,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-4917,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2012-4542,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-45884,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2013-7445,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2014-9892,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2014-9900,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2015-2877,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-10723,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-8660,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-0630,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-13693,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-13694,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19449,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2018-1121,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-12928,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2018-17977,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-11191,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12378,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12379,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12380,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12381,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12382,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19070,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12455,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-12456,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-15213,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2019-15794,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2019-16089,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2019-16229,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-16230,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-16231,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-16232,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-16233,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-16234,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19814,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2019-20794,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-11725,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-12362,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2020-12363,Removed,37847,37847,library/node:latest,1,2023-01-15 12:56:19.467000,13052632,37847,pkg:deb/debian/linux-libc-dev@5.10.149-2?arch=amd64&upstream=linux&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
